"","FacID","FacLatitude","FacLongitude","zip","Exposure","Exposure_popwt","Exposure_popwt_tot_fac","Fac_rank_exp","Fac_rank_popwt","year"
"300","2850",38.6361,-83.6939,"40208",25186.5100619418,321556173.960811,19543764678.6266,9,9,2005
"301","6705",37.915,-87.3328,"40209",22646.4896764181,10711789.6169458,16002634611.6599,9,9,2005
"302","2850",38.6361,-83.6939,"40210",25186.5100619418,410741606.090146,19543764678.6266,9,9,2005
"303","2850",38.6361,-83.6939,"40211",25186.5100619418,609589103.029177,19543764678.6266,9,9,2005
"304","6705",37.915,-87.3328,"40212",25341.7387074125,493200918.723663,16002634611.6599,9,9,2005
"305","6705",37.915,-87.3328,"40213",22646.4896764181,393618637.065824,16002634611.6599,9,9,2005
"306","6705",37.915,-87.3328,"40214",23920.0962767094,1068845582.02848,16002634611.6599,9,9,2005
"307","2850",38.6361,-83.6939,"40215",25372.4365954164,617235265.056694,19543764678.6266,9,9,2005
"308","2850",38.6361,-83.6939,"40216",25172.2956736196,1002587364.38459,19543764678.6266,9,9,2005
"309","6705",37.915,-87.3328,"40217",23052.1511999976,286100248.54317,16002634611.6599,9,9,2005
"310","6705",37.915,-87.3328,"40218",19181.1920133582,576241370.465308,16002634611.6599,9,9,2005
"311","6705",37.915,-87.3328,"40219",22240.8281528387,775226306.095345,16002634611.6599,9,9,2005
"312","6705",37.915,-87.3328,"40220",17358.1165713316,565284424.261984,16002634611.6599,9,9,2005
"313","1356",38.7497,-85.035,"40222",19875.8368392697,399643451.327197,12607184217.7243,9,9,2005
"314","1363",38.1828,-85.8894,"40223",19798.9755168879,449139759.600603,18506684378.1223,9,9,2005
"315","6705",37.915,-87.3328,"40228",18175.0159777897,262210955.511572,16002634611.6599,9,9,2005
"316","6705",37.915,-87.3328,"40229",17264.4027346618,573678838.470076,16002634611.6599,9,9,2005
"317","1363",38.1828,-85.8894,"40241",20269.1747836452,522843363.544127,18506684378.1223,9,9,2005
"318","1363",38.1828,-85.8894,"40242",20269.1747836452,222474462.425289,18506684378.1223,9,9,2005
"319","6705",37.915,-87.3328,"40243",16659.5979720661,166062872.585555,16002634611.6599,9,9,2005
"320","6705",37.915,-87.3328,"40245",16323.2060910614,422689421.728036,16002634611.6599,9,9,2005
"321","2850",38.6361,-83.6939,"40258",24891.7293605295,620401462.581838,19543764678.6266,9,9,2005
"322","2850",38.6361,-83.6939,"40272",23882.205386841,824724198.62378,19543764678.6266,9,9,2005
"323","6705",37.915,-87.3328,"40291",16888.8765458771,539194272.603671,16002634611.6599,9,9,2005
"324","6705",37.915,-87.3328,"40299",15293.9497619649,514167297.047497,16002634611.6599,9,9,2005
"325","3136",40.6604,-79.3411,"40023",14757.7978957297,46856008.3189417,9992670603.99666,10,10,2005
"326","6705",37.915,-87.3328,"40025",22418.8870919899,4326845.20875405,16002634611.6599,10,10,2005
"327","2832",39.1131,-84.8031,"40059",17941.6473675984,261033027.551189,11559939203.9813,10,10,2005
"328","6166",37.9256,-87.0372,"40118",13823.8477168084,126875274.344867,10543349890.1138,10,10,2005
"329","6166",37.9256,-87.0372,"40177",16307.2207551629,29434533.4630691,10543349890.1138,10,10,2005
"330","1356",38.7497,-85.035,"40202",18343.5462620656,88159083.3354874,12607184217.7243,10,10,2005
"331","1356",38.7497,-85.035,"40203",18343.5462620656,372300614.934884,12607184217.7243,10,10,2005
"332","1356",38.7497,-85.035,"40204",17698.8514006585,266544702.093918,12607184217.7243,10,10,2005
"333","1356",38.7497,-85.035,"40205",16461.4557033423,378037330.227256,12607184217.7243,10,10,2005
"334","1356",38.7497,-85.035,"40206",19774.2455184873,381385873.315065,12607184217.7243,10,10,2005
"335","6705",37.915,-87.3328,"40207",20622.2784837672,605305118.055534,16002634611.6599,10,10,2005
"336","1356",38.7497,-85.035,"40208",18936.2470979748,241759066.699844,12607184217.7243,10,10,2005
"337","2832",39.1131,-84.8031,"40209",15513.6328681934,7337948.34665547,11559939203.9813,10,10,2005
"338","1356",38.7497,-85.035,"40210",18936.2470979748,308812317.673773,12607184217.7243,10,10,2005
"339","1356",38.7497,-85.035,"40211",18936.2470979748,458313988.512284,12607184217.7243,10,10,2005
"340","1356",38.7497,-85.035,"40212",18343.5462620656,357002097.352321,12607184217.7243,10,10,2005
"341","2832",39.1131,-84.8031,"40213",15513.6328681934,269642452.882069,11559939203.9813,10,10,2005
"342","6166",37.9256,-87.0372,"40214",15788.4588998941,705491497.482868,10543349890.1138,10,10,2005
"343","6166",37.9256,-87.0372,"40215",16826.6712114924,409342430.561975,10543349890.1138,10,10,2005
"344","1356",38.7497,-85.035,"40216",17362.9908337661,691550561.91807,12607184217.7243,10,10,2005
"345","1356",38.7497,-85.035,"40217",17698.8514006585,219660444.733573,12607184217.7243,10,10,2005
"346","2832",39.1131,-84.8031,"40218",14772.5946555201,443798288.641136,11559939203.9813,10,10,2005
"347","6166",37.9256,-87.0372,"40219",15085.3409493776,525814644.131505,10543349890.1138,10,10,2005
"348","1356",38.7497,-85.035,"40220",16839.5383356667,548396405.439323,12607184217.7243,10,10,2005
"349","6705",37.915,-87.3328,"40222",19045.0400782177,382938620.852723,16002634611.6599,10,10,2005
"350","6705",37.915,-87.3328,"40223",18640.9382279166,422869683.700289,16002634611.6599,10,10,2005
"351","2832",39.1131,-84.8031,"40228",14904.0151715706,215020226.880249,11559939203.9813,10,10,2005
"352","2832",39.1131,-84.8031,"40229",14727.986281593,489396256.151054,11559939203.9813,10,10,2005
"353","6705",37.915,-87.3328,"40241",19923.7598845017,513933386.220721,16002634611.6599,10,10,2005
"354","6705",37.915,-87.3328,"40242",19923.7598845017,218683188.492291,16002634611.6599,10,10,2005
"355","1363",38.1828,-85.8894,"40243",16232.2767885462,161803335.028229,18506684378.1223,10,10,2005
"356","1355",37.7889,-84.7139,"40245",15040.2226052498,389466564.362944,8958062909.86541,10,10,2005
"357","6166",37.9256,-87.0372,"40258",15667.6938331468,390501601.09735,10543349890.1138,10,10,2005
"358","6166",37.9256,-87.0372,"40272",16157.0214536996,557950421.860607,10543349890.1138,10,10,2005
"359","2832",39.1131,-84.8031,"40291",15036.3117577306,480049289.177307,11559939203.9813,10,10,2005
"360","2832",39.1131,-84.8031,"40299",15292.1174090439,514105695.174647,11559939203.9813,10,10,2005
"361","6705",37.915,-87.3328,"40023",14644.6482307431,46496758.1326093,16002634611.6599,11,11,2005
"362","2832",39.1131,-84.8031,"40025",16950.3487163576,3271417.30225702,11559939203.9813,11,11,2005
"363","6705",37.915,-87.3328,"40059",17613.8795635095,256264333.769499,16002634611.6599,11,11,2005
"364","2832",39.1131,-84.8031,"40118",13439.0998886247,123344058.777797,11559939203.9813,11,11,2005
"365","2830",38.9917,-84.2981,"40177",14795.4616722779,26705808.3184616,9471814617.78278,11,11,2005
"366","2832",39.1131,-84.8031,"40202",18106.9747513995,87022120.6552262,11559939203.9813,11,11,2005
"367","2832",39.1131,-84.8031,"40203",18106.9747513995,367499159.554405,11559939203.9813,11,11,2005
"368","2832",39.1131,-84.8031,"40204",16274.6364675726,245096025.201643,11559939203.9813,11,11,2005
"369","2832",39.1131,-84.8031,"40205",15271.9328032123,350719936.82577,11559939203.9813,11,11,2005
"370","2832",39.1131,-84.8031,"40206",17113.4313224474,330066749.916043,11559939203.9813,11,11,2005
"371","2832",39.1131,-84.8031,"40207",16118.6383029652,473114271.468635,11559939203.9813,11,11,2005
"372","2832",39.1131,-84.8031,"40208",17269.8425887526,220484080.330604,11559939203.9813,11,11,2005
"373","1356",38.7497,-85.035,"40209",15432.4638756227,7299555.41316956,12607184217.7243,11,11,2005
"374","2832",39.1131,-84.8031,"40210",17269.8425887526,281636592.937377,11559939203.9813,11,11,2005
"375","2832",39.1131,-84.8031,"40211",17269.8425887526,417982000.175579,11559939203.9813,11,11,2005
"376","2832",39.1131,-84.8031,"40212",18106.9747513995,352397942.611738,11559939203.9813,11,11,2005
"377","1356",38.7497,-85.035,"40213",15432.4638756227,268231654.622199,12607184217.7243,11,11,2005
"378","2832",39.1131,-84.8031,"40214",15590.867315107,696662315.10824,11559939203.9813,11,11,2005
"379","1356",38.7497,-85.035,"40215",16615.2087459147,404198183.161866,12607184217.7243,11,11,2005
"380","6166",37.9256,-87.0372,"40216",16932.0517731069,674386690.071075,10543349890.1138,11,11,2005
"381","2832",39.1131,-84.8031,"40217",16274.6364675726,201984513.199043,11559939203.9813,11,11,2005
"382","1356",38.7497,-85.035,"40218",14249.7190053308,428090058.358149,12607184217.7243,11,11,2005
"383","2832",39.1131,-84.8031,"40219",14751.3796782841,514174090.066272,11559939203.9813,11,11,2005
"384","2832",39.1131,-84.8031,"40220",14310.6298037256,466039970.188129,11559939203.9813,11,11,2005
"385","2832",39.1131,-84.8031,"40222",15191.7856984663,305461235.039063,11559939203.9813,11,11,2005
"386","2832",39.1131,-84.8031,"40223",15437.8266155967,350207096.774811,11559939203.9813,11,11,2005
"387","1356",38.7497,-85.035,"40228",14436.1551211505,208270409.932839,12607184217.7243,11,11,2005
"388","1356",38.7497,-85.035,"40229",12981.1540253915,431350767.109735,12607184217.7243,11,11,2005
"389","2830",38.9917,-84.2981,"40241",17047.8958955081,439750474.624632,9471814617.78278,11,11,2005
"390","2830",38.9917,-84.2981,"40242",17047.8958955081,187117705.349097,9471814617.78278,11,11,2005
"391","2830",38.9917,-84.2981,"40243",15435.8319828859,153864373.205407,9471814617.78278,11,11,2005
"392","2832",39.1131,-84.8031,"40245",15007.7132016411,388624733.356498,11559939203.9813,11,11,2005
"393","1356",38.7497,-85.035,"40258",15487.0107630972,385998256.259434,12607184217.7243,11,11,2005
"394","1356",38.7497,-85.035,"40272",13991.137039712,483155935.392375,12607184217.7243,11,11,2005
"395","1356",38.7497,-85.035,"40291",14656.7989691047,467932963.887635,12607184217.7243,11,11,2005
"396","1356",38.7497,-85.035,"40299",15069.3668707863,506617044.828964,12607184217.7243,11,11,2005
"397","1363",38.1828,-85.8894,"40023",14636.1724969923,46469847.6779507,18506684378.1223,12,12,2005
"398","2830",38.9917,-84.2981,"40025",15689.7047228898,3028113.01151773,9471814617.78278,12,12,2005
"399","2830",38.9917,-84.2981,"40059",16159.6030010852,235106064.062788,9471814617.78278,12,12,2005
"400","1356",38.7497,-85.035,"40118",12990.0393786296,119222581.417062,12607184217.7243,12,12,2005
"401","1356",38.7497,-85.035,"40177",12584.5914008755,22715187.4785803,12607184217.7243,12,12,2005
"402","6166",37.9256,-87.0372,"40202",17461.0472054137,83917792.869218,10543349890.1138,12,12,2005
"403","6166",37.9256,-87.0372,"40203",17461.0472054137,354389414.081076,10543349890.1138,12,12,2005
"404","6166",37.9256,-87.0372,"40204",15091.5659830843,227278983.70525,10543349890.1138,12,12,2005
"405","3136",40.6604,-79.3411,"40205",13252.3463924553,304340134.902737,9992670603.99666,12,12,2005
"406","6166",37.9256,-87.0372,"40206",15692.3149313227,302657678.08042,10543349890.1138,12,12,2005
"407","2830",38.9917,-84.2981,"40207",14409.2080996635,422939076.141323,9471814617.78278,12,12,2005
"408","6166",37.9256,-87.0372,"40208",17194.6948009271,219524668.523436,10543349890.1138,12,12,2005
"409","6166",37.9256,-87.0372,"40209",15088.453466231,7136838.48952725,10543349890.1138,12,12,2005
"410","6166",37.9256,-87.0372,"40210",17194.6948009271,280411082.813519,10543349890.1138,12,12,2005
"411","6166",37.9256,-87.0372,"40211",17194.6948009271,416163198.266838,10543349890.1138,12,12,2005
"412","6166",37.9256,-87.0372,"40212",17461.0472054137,339826900.711761,10543349890.1138,12,12,2005
"413","6166",37.9256,-87.0372,"40213",15088.453466231,262252409.69656,10543349890.1138,12,12,2005
"414","1356",38.7497,-85.035,"40214",15089.4665997162,674257725.541721,12607184217.7243,12,12,2005
"415","2832",39.1131,-84.8031,"40215",16253.4214903366,395396984.595418,11559939203.9813,12,12,2005
"416","2832",39.1131,-84.8031,"40216",16323.3294767051,650141889.727689,11559939203.9813,12,12,2005
"417","6166",37.9256,-87.0372,"40217",15091.5659830843,187301425.41606,10543349890.1138,12,12,2005
"418","6166",37.9256,-87.0372,"40218",13350.2357209696,401067781.529368,10543349890.1138,12,12,2005
"419","3136",40.6604,-79.3411,"40219",13443.5543607729,468588530.7991,9992670603.99666,12,12,2005
"420","3136",40.6604,-79.3411,"40220",14227.1389360988,463321006.592992,9992670603.99666,12,12,2005
"421","3136",40.6604,-79.3411,"40222",14473.5908795258,291020491.814625,9992670603.99666,12,12,2005
"422","2830",38.9917,-84.2981,"40223",14918.950376262,338436389.285503,9471814617.78278,12,12,2005
"423","3136",40.6604,-79.3411,"40228",13283.1857976987,191636521.503399,9992670603.99666,12,12,2005
"424","1355",37.7889,-84.7139,"40229",12962.239137305,430722244.293507,8958062909.86541,12,12,2005
"425","2832",39.1131,-84.8031,"40241",16562.5242464076,427230312.936085,11559939203.9813,12,12,2005
"426","2832",39.1131,-84.8031,"40242",16562.5242464076,181790266.12857,11559939203.9813,12,12,2005
"427","3136",40.6604,-79.3411,"40243",15114.7977488631,150664303.960667,9992670603.99666,12,12,2005
"428","3136",40.6604,-79.3411,"40245",14971.3328704786,387682664.681043,9992670603.99666,12,12,2005
"429","2832",39.1131,-84.8031,"40258",14532.7168672377,362213435.199032,11559939203.9813,12,12,2005
"430","2830",38.9917,-84.2981,"40272",13631.5211576772,470737320.138067,9471814617.78278,12,12,2005
"431","3136",40.6604,-79.3411,"40291",13739.5239724566,438648042.344648,9992670603.99666,12,12,2005
"432","3136",40.6604,-79.3411,"40299",14254.9094524496,479235800.881903,9992670603.99666,12,12,2005
"433","1355",37.7889,-84.7139,"40023",14365.7796854613,45611350.5013396,8958062909.86541,13,13,2005
"434","988",39.0831,-84.8581,"40025",15286.7063029973,2950334.31647849,9434992441.35626,13,13,2005
"435","988",39.0831,-84.8581,"40059",14839.935117249,215906216.020856,9434992441.35626,13,13,2005
"436","3136",40.6604,-79.3411,"40118",12809.2840519087,117563609.028418,9992670603.99666,13,13,2005
"437","2832",39.1131,-84.8031,"40177",12326.0496087235,22248519.5437459,11559939203.9813,13,13,2005
"438","988",39.0831,-84.8581,"40202",15775.7916794273,75818454.8113278,9434992441.35626,13,13,2005
"439","988",39.0831,-84.8581,"40203",15775.7916794273,320185467.925657,9434992441.35626,13,13,2005
"440","988",39.0831,-84.8581,"40204",13788.6329889676,207656812.813851,9434992441.35626,13,13,2005
"441","2830",38.9917,-84.2981,"40205",13093.0148263097,300681085.486203,9471814617.78278,13,13,2005
"442","988",39.0831,-84.8581,"40206",14764.6719027072,284766226.987513,9434992441.35626,13,13,2005
"443","3136",40.6604,-79.3411,"40207",14118.5156721896,414406672.01011,9992670603.99666,13,13,2005
"444","988",39.0831,-84.8581,"40208",15356.8680289585,196061134.125713,9434992441.35626,13,13,2005
"445","3136",40.6604,-79.3411,"40209",13348.3380680093,6313763.9061684,9992670603.99666,13,13,2005
"446","988",39.0831,-84.8581,"40210",15356.8680289585,250439803.816255,9434992441.35626,13,13,2005
"447","988",39.0831,-84.8581,"40211",15356.8680289585,371682276.904883,9434992441.35626,13,13,2005
"448","988",39.0831,-84.8581,"40212",15775.7916794273,307028457.665015,9434992441.35626,13,13,2005
"449","3136",40.6604,-79.3411,"40213",13348.3380680093,232007463.96007,9992670603.99666,13,13,2005
"450","3136",40.6604,-79.3411,"40214",13303.6696270625,594461173.615659,9992670603.99666,13,13,2005
"451","988",39.0831,-84.8581,"40215",13652.004139565,332112304.703197,9434992441.35626,13,13,2005
"452","988",39.0831,-84.8581,"40216",13776.1979641616,548692188.714594,9434992441.35626,13,13,2005
"453","988",39.0831,-84.8581,"40217",13788.6329889676,171130724.026076,9434992441.35626,13,13,2005
"454","3136",40.6604,-79.3411,"40218",13146.5531057762,394948748.403728,9992670603.99666,13,13,2005
"455","1356",38.7497,-85.035,"40219",13166.076350587,458916757.276059,12607184217.7243,13,13,2005
"456","2830",38.9917,-84.2981,"40220",12790.0048570158,416519298.173577,9471814617.78278,13,13,2005
"457","2830",38.9917,-84.2981,"40222",13763.7108089993,276746933.236549,9471814617.78278,13,13,2005
"458","3136",40.6604,-79.3411,"40223",14637.4974412937,332051629.455749,9992670603.99666,13,13,2005
"459","1355",37.7889,-84.7139,"40228",12789.8185391339,184518712.064085,8958062909.86541,13,13,2005
"460","3136",40.6604,-79.3411,"40229",12953.8665815824,430444032.639401,9992670603.99666,13,13,2005
"461","3136",40.6604,-79.3411,"40241",15047.8559464888,388159444.139678,9992670603.99666,13,13,2005
"462","3136",40.6604,-79.3411,"40242",15047.8559464888,165165266.868661,9992670603.99666,13,13,2005
"463","2832",39.1131,-84.8031,"40243",14758.2645187582,147110380.722982,11559939203.9813,13,13,2005
"464","2830",38.9917,-84.2981,"40245",14127.6823993365,365836335.730819,9471814617.78278,13,13,2005
"465","3136",40.6604,-79.3411,"40258",12826.5860494635,319689830.696829,9992670603.99666,13,13,2005
"466","2832",39.1131,-84.8031,"40272",13630.5554653745,470703971.885778,11559939203.9813,13,13,2005
"467","1355",37.7889,-84.7139,"40291",13125.2119920594,419035518.058489,8958062909.86541,13,13,2005
"468","1355",37.7889,-84.7139,"40299",13262.371700822,445867674.209935,8958062909.86541,13,13,2005
"469","2830",38.9917,-84.2981,"40023",13035.2244469203,41386837.618972,9471814617.78278,14,14,2005
"470","3136",40.6604,-79.3411,"40025",14924.8133048451,2880488.9678351,9992670603.99666,14,14,2005
"471","3136",40.6604,-79.3411,"40059",14380.8057231718,209226342.466427,9992670603.99666,14,14,2005
"472","2830",38.9917,-84.2981,"40118",12768.1051541147,117185669.104465,9471814617.78278,14,14,2005
"473","3136",40.6604,-79.3411,"40177",11961.7844613969,21591020.9528214,9992670603.99666,14,14,2005
"474","3136",40.6604,-79.3411,"40202",12555.7447589236,60342909.3113867,9992670603.99666,14,14,2005
"475","3136",40.6604,-79.3411,"40203",12555.7447589236,254831395.627113,9992670603.99666,14,14,2005
"476","3136",40.6604,-79.3411,"40204",13211.4403137109,198964291.124487,9992670603.99666,14,14,2005
"477","6166",37.9256,-87.0372,"40205",12988.4371652416,298279459.499774,10543349890.1138,14,14,2005
"478","2830",38.9917,-84.2981,"40206",13400.6635373445,258458597.644763,9471814617.78278,14,14,2005
"479","6166",37.9256,-87.0372,"40207",13923.5826572317,408684998.155063,10543349890.1138,14,14,2005
"480","3136",40.6604,-79.3411,"40208",12982.2186981068,165743986.11873,9992670603.99666,14,14,2005
"481","988",39.0831,-84.8581,"40209",12572.1878608553,5946644.85818455,9434992441.35626,14,14,2005
"482","3136",40.6604,-79.3411,"40210",12982.2186981068,211714022.528726,9992670603.99666,14,14,2005
"483","3136",40.6604,-79.3411,"40211",12982.2186981068,314208639.150279,9992670603.99666,14,14,2005
"484","3136",40.6604,-79.3411,"40212",12555.7447589236,244359904.498171,9992670603.99666,14,14,2005
"485","988",39.0831,-84.8581,"40213",12572.1878608553,218517197.209526,9434992441.35626,14,14,2005
"486","988",39.0831,-84.8581,"40214",12689.4511648149,567015435.848587,9434992441.35626,14,14,2005
"487","3136",40.6604,-79.3411,"40215",13508.4415687077,328619858.041951,9992670603.99666,14,14,2005
"488","3136",40.6604,-79.3411,"40216",13020.2270538675,518582623.328488,9992670603.99666,14,14,2005
"489","3136",40.6604,-79.3411,"40217",13211.4403137109,163967185.733467,9992670603.99666,14,14,2005
"490","2830",38.9917,-84.2981,"40218",12772.2402200255,383703640.690007,9471814617.78278,14,14,2005
"491","1355",37.7889,-84.7139,"40219",12142.2817466122,423231372.559915,8958062909.86541,14,14,2005
"492","6166",37.9256,-87.0372,"40220",11831.5967967677,385307781.283538,10543349890.1138,14,14,2005
"493","6166",37.9256,-87.0372,"40222",12840.6405809191,258186760.16054,10543349890.1138,14,14,2005
"494","1355",37.7889,-84.7139,"40223",12916.8639646071,293019059.037113,8958062909.86541,14,14,2005
"495","2830",38.9917,-84.2981,"40228",12674.5542505117,182855794.172132,9471814617.78278,14,14,2005
"496","2830",38.9917,-84.2981,"40229",12849.8952083513,426989167.878304,9471814617.78278,14,14,2005
"497","988",39.0831,-84.8581,"40241",14294.0773343683,368715724.840029,9434992441.35626,14,14,2005
"498","988",39.0831,-84.8581,"40242",14294.0773343683,156891792.822026,9434992441.35626,14,14,2005
"499","1355",37.7889,-84.7139,"40243",13680.119405567,136363430.234691,8958062909.86541,14,14,2005
"500","1363",38.1828,-85.8894,"40245",13892.2633839774,359740160.328094,18506684378.1223,14,14,2005
"501","2830",38.9917,-84.2981,"40258",12171.7511532714,303368725.744136,9471814617.78278,14,14,2005
"502","3136",40.6604,-79.3411,"40272",12230.2096928382,422345831.322781,9992670603.99666,14,14,2005
"503","2830",38.9917,-84.2981,"40291",12823.5563806959,409404861.010096,9471814617.78278,14,14,2005
"504","2830",38.9917,-84.2981,"40299",13186.2238887957,443307660.917423,9471814617.78278,14,14,2005
"505","988",39.0831,-84.8581,"40023",10682.5482525265,33917090.7017716,9434992441.35626,15,15,2005
"506","6166",37.9256,-87.0372,"40025",14858.7281492217,2867734.53279979,10543349890.1138,15,15,2005
"507","6166",37.9256,-87.0372,"40059",13679.2490137798,199019393.901483,10543349890.1138,15,15,2005
"508","988",39.0831,-84.8581,"40118",11144.5688611637,102284853.007761,9434992441.35626,15,15,2005
"509","3406",36.0278,-87.9861,"40177",10131.867461699,18288020.7683666,6205401302.10186,15,15,2005
"510","2830",38.9917,-84.2981,"40202",12400.4481933885,59596554.0174253,9471814617.78278,15,15,2005
"511","2830",38.9917,-84.2981,"40203",12400.4481933885,251679496.533014,9471814617.78278,15,15,2005
"512","2830",38.9917,-84.2981,"40204",11813.0770506215,177904940.38236,9471814617.78278,15,15,2005
"513","988",39.0831,-84.8581,"40205",12220.3979489766,280641438.898247,9434992441.35626,15,15,2005
"514","3136",40.6604,-79.3411,"40206",13381.3949447541,258086964.299473,9992670603.99666,15,15,2005
"515","988",39.0831,-84.8581,"40207",13753.552125987,403694262.00197,9434992441.35626,15,15,2005
"516","1355",37.7889,-84.7139,"40208",12287.1217499792,156869683.381984,8958062909.86541,15,15,2005
"517","1355",37.7889,-84.7139,"40209",11977.3554575801,5665289.13143539,8958062909.86541,15,15,2005
"518","1355",37.7889,-84.7139,"40210",12287.1217499792,200378381.498661,8958062909.86541,15,15,2005
"519","1355",37.7889,-84.7139,"40211",12287.1217499792,297385207.714746,8958062909.86541,15,15,2005
"520","2830",38.9917,-84.2981,"40212",12400.4481933885,241337522.739727,9471814617.78278,15,15,2005
"521","1355",37.7889,-84.7139,"40213",11977.3554575801,208178415.2082,8958062909.86541,15,15,2005
"522","1355",37.7889,-84.7139,"40214",12190.5617477345,544723061.135769,8958062909.86541,15,15,2005
"523","1355",37.7889,-84.7139,"40215",11304.8725580725,275013634.720231,8958062909.86541,15,15,2005
"524","2830",38.9917,-84.2981,"40216",10838.0400508997,431668297.187286,9471814617.78278,15,15,2005
"525","2830",38.9917,-84.2981,"40217",11813.0770506215,146612099.275263,9471814617.78278,15,15,2005
"526","1355",37.7889,-84.7139,"40218",12649.8383570877,380026443.923627,8958062909.86541,15,15,2005
"527","2830",38.9917,-84.2981,"40219",11835.5433842014,412539700.199722,9471814617.78278,15,15,2005
"528","1355",37.7889,-84.7139,"40220",11717.8694646508,381604136.985819,8958062909.86541,15,15,2005
"529","988",39.0831,-84.8581,"40222",12349.1448074829,248304254.64406,9434992441.35626,15,15,2005
"530","988",39.0831,-84.8581,"40223",12587.220697047,285541101.512511,9434992441.35626,15,15,2005
"531","6166",37.9256,-87.0372,"40228",12525.816985775,180709961.653775,10543349890.1138,15,15,2005
"532","6166",37.9256,-87.0372,"40229",11947.343903439,396998290.567376,10543349890.1138,15,15,2005
"533","1355",37.7889,-84.7139,"40241",14115.8584645635,364118569.093414,8958062909.86541,15,15,2005
"534","1355",37.7889,-84.7139,"40242",14115.8584645635,154935662.507049,8958062909.86541,15,15,2005
"535","988",39.0831,-84.8581,"40243",11420.889268107,113843424.224491,9434992441.35626,15,15,2005
"536","2876",38.9161,-82.1281,"40245",11065.7628828987,286547929.852662,7591034143.49441,15,15,2005
"537","988",39.0831,-84.8581,"40258",12121.1076180889,302106486.273248,9434992441.35626,15,15,2005
"538","988",39.0831,-84.8581,"40272",11006.0284261177,380071179.639124,9434992441.35626,15,15,2005
"539","6166",37.9256,-87.0372,"40291",11945.896243972,381384683.48505,10543349890.1138,15,15,2005
"540","6166",37.9256,-87.0372,"40299",11474.9196931221,385775325.163072,10543349890.1138,15,15,2005
"541","2876",38.9161,-82.1281,"40023",10608.8261419286,33683023.0006233,7591034143.49441,16,16,2005
"542","1355",37.7889,-84.7139,"40025",12969.4804601778,2503109.72881432,8958062909.86541,16,16,2005
"543","2876",38.9161,-82.1281,"40059",12097.191506953,176002039.23466,7591034143.49441,16,16,2005
"544","1355",37.7889,-84.7139,"40118",10643.1517608395,97682846.8609849,8958062909.86541,16,16,2005
"545","988",39.0831,-84.8581,"40177",10043.0140831393,18127640.4200664,9434992441.35626,16,16,2005
"546","1355",37.7889,-84.7139,"40202",11847.113843762,56937229.1331202,8958062909.86541,16,16,2005
"547","1355",37.7889,-84.7139,"40203",11847.113843762,240449022.572994,8958062909.86541,16,16,2005
"548","1355",37.7889,-84.7139,"40204",11812.429168548,177895183.278333,8958062909.86541,16,16,2005
"549","1355",37.7889,-84.7139,"40205",11337.7365871168,260371120.723138,8958062909.86541,16,16,2005
"550","1355",37.7889,-84.7139,"40206",12000.3611837047,231450966.150112,8958062909.86541,16,16,2005
"551","1355",37.7889,-84.7139,"40207",12153.6085236473,356732717.386097,8958062909.86541,16,16,2005
"552","2876",38.9161,-82.1281,"40208",10757.8826217806,137345887.432274,7591034143.49441,16,16,2005
"553","2830",38.9917,-84.2981,"40209",11824.3102174114,5592898.7328356,9471814617.78278,16,16,2005
"554","2876",38.9161,-82.1281,"40210",10757.8826217806,175439549.795999,7591034143.49441,16,16,2005
"555","2876",38.9161,-82.1281,"40211",10757.8826217806,260373033.094957,7591034143.49441,16,16,2005
"556","1355",37.7889,-84.7139,"40212",11847.113843762,230568529.627296,8958062909.86541,16,16,2005
"557","2830",38.9917,-84.2981,"40213",11824.3102174114,205518335.888828,9471814617.78278,16,16,2005
"558","2830",38.9917,-84.2981,"40214",11401.408681112,509460545.506808,9471814617.78278,16,16,2005
"559","2830",38.9917,-84.2981,"40215",10876.3802147973,264589701.485374,9471814617.78278,16,16,2005
"560","1355",37.7889,-84.7139,"40216",10428.4611043316,415355177.324425,8958062909.86541,16,16,2005
"561","1355",37.7889,-84.7139,"40217",11812.429168548,146604058.410849,8958062909.86541,16,16,2005
"562","988",39.0831,-84.8581,"40218",11492.3715821456,345253827.070819,9434992441.35626,16,16,2005
"563","988",39.0831,-84.8581,"40219",11355.742732743,395815768.692491,9434992441.35626,16,16,2005
"564","988",39.0831,-84.8581,"40220",10880.3640597258,354329935.969029,9434992441.35626,16,16,2005
"565","1355",37.7889,-84.7139,"40222",12135.0731298265,243999915.421422,8958062909.86541,16,16,2005
"566","6166",37.9256,-87.0372,"40223",12229.3089934434,277421874.516264,10543349890.1138,16,16,2005
"567","988",39.0831,-84.8581,"40228",11713.902848631,168996476.3972,9434992441.35626,16,16,2005
"568","988",39.0831,-84.8581,"40229",11504.4232378744,382280479.771328,9434992441.35626,16,16,2005
"569","6166",37.9256,-87.0372,"40241",12627.0211901191,325714011.599121,10543349890.1138,16,16,2005
"570","6166",37.9256,-87.0372,"40242",12627.0211901191,138594184.582747,10543349890.1138,16,16,2005
"571","2876",38.9161,-82.1281,"40243",11128.0870881817,110924772.094996,7591034143.49441,16,16,2005
"572","988",39.0831,-84.8581,"40245",11038.6425441608,285845648.681043,9434992441.35626,16,16,2005
"573","2876",38.9161,-82.1281,"40258",9787.65433343667,243947496.606576,7591034143.49441,16,16,2005
